Log file produced by: Storyboard Pro (StoryboardPro.exe) version 17.10.1 build 15476 2020-01-31 14:58:30
﻿2020-09-27 13:59:53;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:53;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:53;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 13:59:53;ACTION;Start execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 13:59:53;ACTION;End execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 13:59:53;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 13:59:55;ACTION;begin accum Create Drawing (CO_CommandManager.cpp,241)
﻿2020-09-27 13:59:55;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:55;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:55;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:56;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 13:59:56;ACTION;Start execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 13:59:56;ACTION;End execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 13:59:56;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 13:59:56;ACTION;begin accum Create Drawing (CO_CommandManager.cpp,241)
﻿2020-09-27 13:59:56;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:56;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:56;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:57;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 13:59:57;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:57;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 13:59:57;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:57;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:57;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 13:59:57;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:57;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 13:59:57;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:57;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:58;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 13:59:58;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 13:59:58;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 13:59:58;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 13:59:58;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 13:59:58;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 13:59:58;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 13:59:58;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 13:59:59;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 13:59:59;ACTION;Start execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 13:59:59;ACTION;End execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 13:59:59;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 13:59:59;ACTION;begin accum Create Drawing (CO_CommandManager.cpp,241)
﻿2020-09-27 13:59:59;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:59;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 13:59:59;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:00;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:00;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:00;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:00;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:00;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:01;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:01;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:01;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:01;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:01;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:02;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:02;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:02;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:02;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:02;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:03;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:03;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:03;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:03;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:03;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:04;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:04;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:04;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:04;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:04;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:04;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:04;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:04;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:04;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:04;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:05;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:05;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:05;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:05;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:05;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:05;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:05;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:05;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:00:05;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:05;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:00:05;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:05;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:05;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:05;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:06;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:06;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:06;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:06;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:06;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:06;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:06;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:06;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:06;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:06;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:06;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:06;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:06;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:06;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:06;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:06;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:07;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:07;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:07;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:07;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:07;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:07;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:07;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:07;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:07;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:07;ACTION;Start execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:07;ACTION;End execute Brush Tool  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:07;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:00:07;ACTION;Start unexecute depth 1 (CO_CommandManager.cpp,580)
﻿  2020-09-27 14:00:07;ACTION;Start execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿  2020-09-27 14:00:07;ACTION;End execute Create Drawing  (class CO_Command * __ptr64) (CO_CommandManager.cpp,594)
﻿2020-09-27 14:00:07;ACTION;End unexecute depth 1 (CO_CommandManager.cpp,580)
﻿2020-09-27 14:05:03;ACTION;begin accum Create Layer (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:03;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:08;ACTION;begin accum Create Drawing (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:08;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:08;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:08;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:08;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:08;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:08;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:08;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:08;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:09;ACTION;begin accum Create Drawing (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:09;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:09;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:09;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:10;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:10;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:10;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:10;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:10;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:12;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:12;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:12;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:12;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:12;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:12;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:12;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:12;ACTION;begin accum  (CO_CommandManager.cpp,241)
﻿2020-09-27 14:05:12;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:12;ACTION;end accum (CO_CommandManager.cpp,325)
﻿2020-09-27 14:05:13;ACTION;begin accum Drawing Tool (CO_CommandManager.cpp,241)
